Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Make Encoded,Car Model Encoded
-0.2730136924919278,-0.576299794689743,-0.8440513025874454,-1.2230513415106048,0.06992041347587336,104450.0,0.3176933077745045,-0.1344109433326317
-0.2730136924919278,0.3636392345355335,-0.562310002111598,-0.7061027657834117,1.508621802623526,150000.0,0.44950454346768576,0.1733768552273788
-0.2730136924919278,-1.7512235812213384,-1.7041036935137164,-1.5085304057181592,1.3647516637087613,62000.0,1.3721831933199544,-0.9393944164895822
0.7627320033993689,-1.0462693093023812,-0.18418351989401335,-0.2508793931281223,0.06992041347587336,78000.0,-1.659475227623214,0.1497008707227626
-0.2730136924919278,-1.7512235812213384,-1.5558187985264282,-1.7940094699257136,-1.3687809756717793,75000.0,-1.3958527562368517,-1.010422370003431
-0.2730136924919278,1.3819065161962494,0.7129400947790796,1.454279341733216,-0.2178198643536568,225000.0,-0.8686078134641267,-0.3474948038741774
0.7627320033993689,-0.9679410568669415,1.046581108500478,0.4280978406628178,-1.0810406978422484,225000.0,0.7131270148540482,-1.034098354508047
-0.2730136924919278,1.5385630210671288,0.683283115781622,-0.05798813352842341,-0.3616900032684222,248000.0,0.8449382505472295,1.4045280494674208
-0.2730136924919278,-1.7512235812213384,0.5201697312956052,2.025237470148325,0.5015308302201689,155000.0,1.240371957626773,-1.768053874151149
0.7627320033993689,-0.18465853251254455,-0.8588797920861742,-1.2847765445825086,0.06992041347587336,100200.0,1.3721831933199544,-0.5842546489203394
0.7627320033993689,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,117000.0,-1.1322302848504893,1.1914441889258751
-0.2730136924919278,-0.9679410568669415,1.046581108500478,0.4280978406628178,-1.0810406978422484,225000.0,0.7131270148540482,-1.034098354508047
0.7627320033993689,-0.9679410568669415,-0.19901200939274216,0.02688402069544411,0.06992041347587336,72800.0,-1.000419049157308,0.3627847312643083
-6.487487867839707,1.5385630210671288,0.683283115781622,-0.05798813352842341,-0.7933004200127177,222000.0,0.9767494862404107,1.4045280494674208
-0.2730136924919278,1.5385630210671288,0.8908819687638254,1.3462602363573846,-0.3616900032684222,64695.0,-0.7367965777709454,-0.6316066179295717
-0.2730136924919278,-0.4196432898188635,-1.333391456045496,-1.539393007254111,1.0770113858792305,45690.0,1.108560721933592,-1.6970259206373004
0.7627320033993689,-0.18465853251254455,0.23842843081975773,0.02688402069544411,0.06992041347587336,104000.0,1.3721831933199544,1.5702599409997342
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1610846271416737,-0.3616900032684222,218000.0,0.054070836388141995,1.6176119100089665
-0.2730136924919278,-0.26298678494798433,0.6017264235386136,0.6595673521824565,-0.649430281097953,222000.0,-0.473174106384583,1.2624721424397236
0.7627320033993689,-1.35958231904414,-1.0071646870734623,-0.8218375215432311,0.21379055239063874,57000.0,-1.1322302848504893,1.073064266402794
-0.2730136924919278,-0.18465853251254455,0.609140668287978,-0.08113508468038728,-0.9371705589274831,210000.0,0.7131270148540482,0.007644963695065458
-1.3087593883832245,-0.18465853251254455,-1.1925208058075725,-0.4283393519598453,0.6454009691349349,148500.0,-1.000419049157308,1.7596678170366638
-2.344505084274521,-0.18465853251254455,0.5424124655436984,1.1688002775256616,-0.5055601421831876,132000.0,0.9767494862404107,-0.7499865404526527
-0.2730136924919278,-1.7512235812213384,-1.7041036935137164,-1.5085304057181592,1.9402322193678216,58900.0,1.3721831933199544,-0.6079306334249556
0.7627320033993689,-1.35958231904414,-1.0071646870734623,-0.8218375215432311,0.21379055239063874,56200.0,-1.1322302848504893,1.073064266402794
-0.2730136924919278,-0.34131503738342406,0.23842843081975773,-0.2508793931281223,-1.3687809756717793,192500.0,0.7131270148540482,-1.5786459981142194
0.7627320033993689,-0.9679410568669415,-0.19901200939274216,0.02688402069544411,0.06992041347587336,71800.0,-1.000419049157308,0.3627847312643083
-0.2730136924919278,-0.18465853251254455,-0.19901200939274216,0.31236308490299847,0.06992041347587336,68000.0,0.9767494862404107,-1.176154261535744
-0.2730136924919278,1.5385630210671288,-0.5548957573622336,-0.15829158852026684,0.5015308302201689,42500.0,-0.7367965777709454,-0.7026345714434203
0.7627320033993689,0.5986239918418524,-0.5178245336154116,-0.4283393519598453,0.7892711080496997,39000.0,-0.34136287069140175,0.5995445763104703
-0.2730136924919278,-0.4196432898188635,-1.333391456045496,-1.539393007254111,1.508621802623526,46100.0,1.108560721933592,-1.6970259206373004
-0.2730136924919278,-0.18465853251254455,-0.19901200939274216,0.22749093067913098,-0.3616900032684222,142100.0,-1.2640415205436704,1.6412878945135827
